,restaurant_name,menu_item,menu_item_price,restaurant_location,inputted_location,restaurant_rating,number_of_ratings,restaurant_distance
108,Chilis,Coconut Shrimp Soup,7.70,"8725 Roswell Road, Unit 1-2, Sandy Springs, GA, 30350, US","4111 roswell road ne., marietta, ga, 30062-6242, us",4.7 ,280+,4.8 mi
109,Chilis,Seafood Soup,14.30,"8725 Roswell Road, Unit 1-2, Sandy Springs, GA, 30350, US","4111 roswell road ne., marietta, ga, 30062-6242, us",4.7 ,280+,4.8 mi
110,Chilis,Tom Yum Shrimp Soup,7.70,"8725 Roswell Road, Unit 1-2, Sandy Springs, GA, 30350, US","4111 roswell road ne., marietta, ga, 30062-6242, us",4.7 ,280+,4.8 mi
111,Chilis,Coconut Vegetable Soup,6.60,"8725 Roswell Road, Unit 1-2, Sandy Springs, GA, 30350, US","4111 roswell road ne., marietta, ga, 30062-6242, us",4.7 ,280+,4.8 mi
112,Chilis,Tom Yum Tofu Soup,6.60,"8725 Roswell Road, Unit 1-2, Sandy Springs, GA, 30350, US","4111 roswell road ne., marietta, ga, 30062-6242, us",4.7 ,280+,4.8 mi
113,Chilis,Tom Yum Vegetable Soup,6.60,"8725 Roswell Road, Unit 1-2, Sandy Springs, GA, 30350, US","4111 roswell road ne., marietta, ga, 30062-6242, us",4.7 ,280+,4.8 mi
114,Chilis,Larb Chicken,11.00,"8725 Roswell Road, Unit 1-2, Sandy Springs, GA, 30350, US","4111 roswell road ne., marietta, ga, 30062-6242, us",4.7 ,280+,4.8 mi
115,Chilis,Numtok,14.30,"8725 Roswell Road, Unit 1-2, Sandy Springs, GA, 30350, US","4111 roswell road ne., marietta, ga, 30062-6242, us",4.7 ,280+,4.8 mi
116,Chilis,Organic Spring Mix Salad,9.90,"8725 Roswell Road, Unit 1-2, Sandy Springs, GA, 30350, US","4111 roswell road ne., marietta, ga, 30062-6242, us",4.7 ,280+,4.8 mi
117,Chilis,Larb salmon,22.00,"8725 Roswell Road, Unit 1-2, Sandy Springs, GA, 30350, US","4111 roswell road ne., marietta, ga, 30062-6242, us",4.7 ,280+,4.8 mi
118,Chilis,Grilled Chicken and Avocado Salad,20.90,"8725 Roswell Road, Unit 1-2, Sandy Springs, GA, 30350, US","4111 roswell road ne., marietta, ga, 30062-6242, us",4.7 ,280+,4.8 mi
119,Chilis,Yum Koong,16.10,"8725 Roswell Road, Unit 1-2, Sandy Springs, GA, 30350, US","4111 roswell road ne., marietta, ga, 30062-6242, us",4.7 ,280+,4.8 mi
120,Chilis,Namsod,11.00,"8725 Roswell Road, Unit 1-2, Sandy Springs, GA, 30350, US","4111 roswell road ne., marietta, ga, 30062-6242, us",4.7 ,280+,4.8 mi
121,Chilis,Grilled Salmon Salad,24.20,"8725 Roswell Road, Unit 1-2, Sandy Springs, GA, 30350, US","4111 roswell road ne., marietta, ga, 30062-6242, us",4.7 ,280+,4.8 mi
122,Chilis,Mango Shrimp Salad (Seasonal),24.20,"8725 Roswell Road, Unit 1-2, Sandy Springs, GA, 30350, US","4111 roswell road ne., marietta, ga, 30062-6242, us",4.7 ,280+,4.8 mi
123,Chilis,Yum Woon-sen,15.40,"8725 Roswell Road, Unit 1-2, Sandy Springs, GA, 30350, US","4111 roswell road ne., marietta, ga, 30062-6242, us",4.7 ,280+,4.8 mi
124,Chilis,Spicy Basil Leaves,17.60,"8725 Roswell Road, Unit 1-2, Sandy Springs, GA, 30350, US","4111 roswell road ne., marietta, ga, 30062-6242, us",4.7 ,280+,4.8 mi
125,Chilis,Prik Poa,17.60,"8725 Roswell Road, Unit 1-2, Sandy Springs, GA, 30350, US","4111 roswell road ne., marietta, ga, 30062-6242, us",4.7 ,280+,4.8 mi
126,Chilis,Fresh Ginger,17.60,"8725 Roswell Road, Unit 1-2, Sandy Springs, GA, 30350, US","4111 roswell road ne., marietta, ga, 30062-6242, us",4.7 ,280+,4.8 mi
127,Chilis,Garlic and Black Pepper,17.60,"8725 Roswell Road, Unit 1-2, Sandy Springs, GA, 30350, US","4111 roswell road ne., marietta, ga, 30062-6242, us",4.7 ,280+,4.8 mi
128,Chilis,Mix Vegetables,17.60,"8725 Roswell Road, Unit 1-2, Sandy Springs, GA, 30350, US","4111 roswell road ne., marietta, ga, 30062-6242, us",4.7 ,280+,4.8 mi
129,Chilis,Spicy Green Beans,17.60,"8725 Roswell Road, Unit 1-2, Sandy Springs, GA, 30350, US","4111 roswell road ne., marietta, ga, 30062-6242, us",4.7 ,280+,4.8 mi
130,Chilis,Panang Curry,19.80,"8725 Roswell Road, Unit 1-2, Sandy Springs, GA, 30350, US","4111 roswell road ne., marietta, ga, 30062-6242, us",4.7 ,280+,4.8 mi
131,Chilis,Massaman Curry,19.80,"8725 Roswell Road, Unit 1-2, Sandy Springs, GA, 30350, US","4111 roswell road ne., marietta, ga, 30062-6242, us",4.7 ,280+,4.8 mi
132,Chilis,Green Curry,19.80,"8725 Roswell Road, Unit 1-2, Sandy Springs, GA, 30350, US","4111 roswell road ne., marietta, ga, 30062-6242, us",4.7 ,280+,4.8 mi
133,Chilis,Thai Curry Noodle,19.80,"8725 Roswell Road, Unit 1-2, Sandy Springs, GA, 30350, US","4111 roswell road ne., marietta, ga, 30062-6242, us",4.7 ,280+,4.8 mi
134,Chilis,Spicy Fried Rice,17.60,"8725 Roswell Road, Unit 1-2, Sandy Springs, GA, 30350, US","4111 roswell road ne., marietta, ga, 30062-6242, us",4.7 ,280+,4.8 mi
135,Chilis,Pineapple Fried Rice,18.70,"8725 Roswell Road, Unit 1-2, Sandy Springs, GA, 30350, US","4111 roswell road ne., marietta, ga, 30062-6242, us",4.7 ,280+,4.8 mi
136,Chilis,Traditional Fried Rice,17.60,"8725 Roswell Road, Unit 1-2, Sandy Springs, GA, 30350, US","4111 roswell road ne., marietta, ga, 30062-6242, us",4.7 ,280+,4.8 mi
137,Chilis,Drunken Noodles,17.60,"8725 Roswell Road, Unit 1-2, Sandy Springs, GA, 30350, US","4111 roswell road ne., marietta, ga, 30062-6242, us",4.7 ,280+,4.8 mi
138,Chilis,Pad Thai,17.60,"8725 Roswell Road, Unit 1-2, Sandy Springs, GA, 30350, US","4111 roswell road ne., marietta, ga, 30062-6242, us",4.7 ,280+,4.8 mi
139,Chilis,Thai Curry noodles,17.60,"8725 Roswell Road, Unit 1-2, Sandy Springs, GA, 30350, US","4111 roswell road ne., marietta, ga, 30062-6242, us",4.7 ,280+,4.8 mi
