menu_item,menu_item_price,menu_item_calories,restaurant_address
Super Star,7.89,950,"5373 e bannister rd., kansas city, mo, 64137, us"
Frisco Burger,6.49,860,"5373 e bannister rd., kansas city, mo, 64137, us"
Double Frisco Burger,7.79,1140,"5373 e bannister rd., kansas city, mo, 64137, us"
Monster,9.69,1140,"5373 e bannister rd., kansas city, mo, 64137, us"
Bacon Cheeseburger,6.79,740,"5373 e bannister rd., kansas city, mo, 64137, us"
Double Bacon Cheeseburger,8.29,1010,"5373 e bannister rd., kansas city, mo, 64137, us"
Mushroom &amp; Swiss,6.19,560,"5373 e bannister rd., kansas city, mo, 64137, us"
Double Mushroom &amp; Swiss,7.49,790,"5373 e bannister rd., kansas city, mo, 64137, us"
Big Cheeseburger,3.99,540,"5373 e bannister rd., kansas city, mo, 64137, us"
Double Big Cheeseburger,7.49,760,"5373 e bannister rd., kansas city, mo, 64137, us"
Famous Star,5.49,670,"547 church street north, concord, nc, 28025, us"
Mushroom &amp; Swiss,6.09,560,"547 church street north, concord, nc, 28025, us"
5 Piece Hand-Breaded Chicken Tender Platter,5.49,670,"547 church street north, concord, nc, 28025, us"
Super Star,6.99,950,"547 church street north, concord, nc, 28025, us"
Frisco Burger,6.49,860,"547 church street north, concord, nc, 28025, us"
Double Frisco Burger,7.99,1140,"547 church street north, concord, nc, 28025, us"
Monster,8.99,1140,"547 church street north, concord, nc, 28025, us"
Bacon Cheeseburger,6.59,740,"547 church street north, concord, nc, 28025, us"
Double Bacon Cheeseburger,8.09,1010,"547 church street north, concord, nc, 28025, us"
Mushroom &amp; Swiss,6.09,560,"547 church street north, concord, nc, 28025, us"
Double Mushroom &amp; Swiss,7.59,790,"547 church street north, concord, nc, 28025, us"
Big Cheeseburger,4.49,540,"547 church street north, concord, nc, 28025, us"
Double Big Cheeseburger,5.99,760,"547 church street north, concord, nc, 28025, us"
Small Hamburger,2.49,250,"547 church street north, concord, nc, 28025, us"
Small Cheeseburger,2.79,300,"547 church street north, concord, nc, 28025, us"
5 Piece Nashville Hot Hand-Breaded Chicken Tender Platter,5.49,670,"5601 creedmoor rd, raleigh, nc, 27612, us"
Mushroom &amp; Swiss,6.09,560,"5601 creedmoor rd, raleigh, nc, 27612, us"
5 Piece Hand-Breaded Chicken Tender Platter,5.49,670,"5601 creedmoor rd, raleigh, nc, 27612, us"
Super Star,6.99,950,"5601 creedmoor rd, raleigh, nc, 27612, us"
Frisco Burger,6.49,860,"5601 creedmoor rd, raleigh, nc, 27612, us"
Double Frisco Burger,7.99,1140,"5601 creedmoor rd, raleigh, nc, 27612, us"
Monster,8.99,1140,"5601 creedmoor rd, raleigh, nc, 27612, us"
Bacon Cheeseburger,6.59,740,"5601 creedmoor rd, raleigh, nc, 27612, us"
Double Bacon Cheeseburger,8.09,1010,"5601 creedmoor rd, raleigh, nc, 27612, us"
Mushroom &amp; Swiss,6.09,560,"5601 creedmoor rd, raleigh, nc, 27612, us"
Double Mushroom &amp; Swiss,7.59,790,"5601 creedmoor rd, raleigh, nc, 27612, us"
Big Cheeseburger,4.49,540,"5601 creedmoor rd, raleigh, nc, 27612, us"
Double Big Cheeseburger,5.99,760,"5601 creedmoor rd, raleigh, nc, 27612, us"
Small Hamburger,2.49,250,"5601 creedmoor rd, raleigh, nc, 27612, us"
Small Cheeseburger,2.79,300,"5601 creedmoor rd, raleigh, nc, 27612, us"
Famous Star,5.49,670,"5601, castle hayne, nc, 28429, us"
Mushroom &amp; Swiss,6.09,560,"5601, castle hayne, nc, 28429, us"
5 Piece Hand-Breaded Chicken Tender Platter,5.49,670,"5601, castle hayne, nc, 28429, us"
Super Star,6.99,950,"5601, castle hayne, nc, 28429, us"
Frisco Burger,6.49,860,"5601, castle hayne, nc, 28429, us"
Double Frisco Burger,7.99,1140,"5601, castle hayne, nc, 28429, us"
Monster,8.99,1140,"5601, castle hayne, nc, 28429, us"
Bacon Cheeseburger,6.59,740,"5601, castle hayne, nc, 28429, us"
Double Bacon Cheeseburger,8.09,1010,"5601, castle hayne, nc, 28429, us"
Mushroom &amp; Swiss,6.09,560,"5601, castle hayne, nc, 28429, us"
Double Mushroom &amp; Swiss,7.59,790,"5601, castle hayne, nc, 28429, us"
Big Cheeseburger,4.49,540,"5601, castle hayne, nc, 28429, us"
Double Big Cheeseburger,5.99,760,"5601, castle hayne, nc, 28429, us"
Small Hamburger,2.49,250,"5601, castle hayne, nc, 28429, us"
Small Cheeseburger,2.79,300,"5601, castle hayne, nc, 28429, us"
5 Piece Nashville Hot Hand-Breaded Chicken Tender Platter,5.49,670,"5639 hillsborough st., raleigh, nc, 27606, us"
Mushroom &amp; Swiss,6.09,560,"5639 hillsborough st., raleigh, nc, 27606, us"
5 Piece Hand-Breaded Chicken Tender Platter,5.49,670,"5639 hillsborough st., raleigh, nc, 27606, us"
Super Star,6.99,950,"5639 hillsborough st., raleigh, nc, 27606, us"
Frisco Burger,6.49,860,"5639 hillsborough st., raleigh, nc, 27606, us"
Double Frisco Burger,7.99,1140,"5639 hillsborough st., raleigh, nc, 27606, us"
Monster,8.99,1140,"5639 hillsborough st., raleigh, nc, 27606, us"
Bacon Cheeseburger,6.59,740,"5639 hillsborough st., raleigh, nc, 27606, us"
Double Bacon Cheeseburger,8.09,1010,"5639 hillsborough st., raleigh, nc, 27606, us"
Mushroom &amp; Swiss,6.09,560,"5639 hillsborough st., raleigh, nc, 27606, us"
Double Mushroom &amp; Swiss,7.59,790,"5639 hillsborough st., raleigh, nc, 27606, us"
Big Cheeseburger,4.49,540,"5639 hillsborough st., raleigh, nc, 27606, us"
Double Big Cheeseburger,5.99,760,"5639 hillsborough st., raleigh, nc, 27606, us"
Small Hamburger,2.49,250,"5639 hillsborough st., raleigh, nc, 27606, us"
Small Cheeseburger,2.79,300,"5639 hillsborough st., raleigh, nc, 27606, us"
5 Piece Nashville Hot Hand-Breaded Chicken Tender Platter,5.49,670,"6116 farrington road, chapel hill, nc, 27517, us"
Mushroom &amp; Swiss,6.09,560,"6116 farrington road, chapel hill, nc, 27517, us"
5 Piece Hand-Breaded Chicken Tender Platter,5.49,670,"6116 farrington road, chapel hill, nc, 27517, us"
Super Star,6.99,950,"6116 farrington road, chapel hill, nc, 27517, us"
Frisco Burger,6.49,860,"6116 farrington road, chapel hill, nc, 27517, us"
Double Frisco Burger,7.99,1140,"6116 farrington road, chapel hill, nc, 27517, us"
Monster,8.99,1140,"6116 farrington road, chapel hill, nc, 27517, us"
Bacon Cheeseburger,6.59,740,"6116 farrington road, chapel hill, nc, 27517, us"
Double Bacon Cheeseburger,8.09,1010,"6116 farrington road, chapel hill, nc, 27517, us"
Mushroom &amp; Swiss,6.09,560,"6116 farrington road, chapel hill, nc, 27517, us"
Double Mushroom &amp; Swiss,7.59,790,"6116 farrington road, chapel hill, nc, 27517, us"
Big Cheeseburger,4.49,540,"6116 farrington road, chapel hill, nc, 27517, us"
Double Big Cheeseburger,5.99,760,"6116 farrington road, chapel hill, nc, 27517, us"
Small Hamburger,2.49,250,"6116 farrington road, chapel hill, nc, 27517, us"
Small Cheeseburger,2.79,300,"6116 farrington road, chapel hill, nc, 27517, us"
5 Piece Hand-Breaded Chicken Tender Platter,5.89,670,"6323 independence ave, kansas city, mo, 64125, us"
Super Star,7.89,950,"6323 independence ave, kansas city, mo, 64125, us"
Frisco Burger,6.49,860,"6323 independence ave, kansas city, mo, 64125, us"
Double Frisco Burger,7.79,1140,"6323 independence ave, kansas city, mo, 64125, us"
Monster,9.69,1140,"6323 independence ave, kansas city, mo, 64125, us"
Bacon Cheeseburger,6.79,740,"6323 independence ave, kansas city, mo, 64125, us"
Double Bacon Cheeseburger,8.29,1010,"6323 independence ave, kansas city, mo, 64125, us"
Mushroom &amp; Swiss,6.19,560,"6323 independence ave, kansas city, mo, 64125, us"
Double Mushroom &amp; Swiss,7.49,790,"6323 independence ave, kansas city, mo, 64125, us"
Big Cheeseburger,3.99,540,"6323 independence ave, kansas city, mo, 64125, us"
Double Big Cheeseburger,7.49,760,"6323 independence ave, kansas city, mo, 64125, us"
5 Piece Hand-Breaded Chicken Tender Platter,6.39,670,"7015 hacks cross road, olive branch, ms, 38654, us"
Super Star,7.99,950,"7015 hacks cross road, olive branch, ms, 38654, us"
Frisco Burger,7.09,860,"7015 hacks cross road, olive branch, ms, 38654, us"
Double Frisco Burger,8.59,1140,"7015 hacks cross road, olive branch, ms, 38654, us"
Monster,9.59,1140,"7015 hacks cross road, olive branch, ms, 38654, us"
Bacon Cheeseburger,7.19,740,"7015 hacks cross road, olive branch, ms, 38654, us"
Double Bacon Cheeseburger,8.69,1010,"7015 hacks cross road, olive branch, ms, 38654, us"
Mushroom &amp; Swiss,6.69,560,"7015 hacks cross road, olive branch, ms, 38654, us"
Double Mushroom &amp; Swiss,8.19,790,"7015 hacks cross road, olive branch, ms, 38654, us"
Big Cheeseburger,4.89,540,"7015 hacks cross road, olive branch, ms, 38654, us"
Double Big Cheeseburger,6.39,760,"7015 hacks cross road, olive branch, ms, 38654, us"
5 Piece Hand-Breaded Chicken Tender Platter,6.39,670,"749 goodman rd west, horn lake, ms, 38637, us"
Super Star,7.99,950,"749 goodman rd west, horn lake, ms, 38637, us"
Frisco Burger,7.09,860,"749 goodman rd west, horn lake, ms, 38637, us"
Double Frisco Burger,8.59,1140,"749 goodman rd west, horn lake, ms, 38637, us"
Monster,9.59,1140,"749 goodman rd west, horn lake, ms, 38637, us"
Bacon Cheeseburger,7.19,740,"749 goodman rd west, horn lake, ms, 38637, us"
Double Bacon Cheeseburger,8.69,1010,"749 goodman rd west, horn lake, ms, 38637, us"
Mushroom &amp; Swiss,6.69,560,"749 goodman rd west, horn lake, ms, 38637, us"
Double Mushroom &amp; Swiss,8.19,790,"749 goodman rd west, horn lake, ms, 38637, us"
Big Cheeseburger,4.89,540,"749 goodman rd west, horn lake, ms, 38637, us"
Double Big Cheeseburger,6.39,760,"749 goodman rd west, horn lake, ms, 38637, us"
5 Piece Hand-Breaded Chicken Tender Platter,5.99,670,"8021 state ave, kansas city, ks, 66112, us"
Super Star,7.99,950,"8021 state ave, kansas city, ks, 66112, us"
Frisco Burger,6.59,860,"8021 state ave, kansas city, ks, 66112, us"
Double Frisco Burger,7.99,1140,"8021 state ave, kansas city, ks, 66112, us"
Monster,9.19,1140,"8021 state ave, kansas city, ks, 66112, us"
Bacon Cheeseburger,6.89,740,"8021 state ave, kansas city, ks, 66112, us"
Double Bacon Cheeseburger,8.39,1010,"8021 state ave, kansas city, ks, 66112, us"
Mushroom &amp; Swiss,6.29,560,"8021 state ave, kansas city, ks, 66112, us"
Double Mushroom &amp; Swiss,7.59,790,"8021 state ave, kansas city, ks, 66112, us"
Big Cheeseburger,4.09,540,"8021 state ave, kansas city, ks, 66112, us"
Double Big Cheeseburger,7.69,760,"8021 state ave, kansas city, ks, 66112, us"
5 Piece Hand-Breaded Chicken Tender Platter,5.49,670,"875 gold hill rd, fort mill, sc, 29708, us"
Super Star,6.99,950,"875 gold hill rd, fort mill, sc, 29708, us"
Frisco Burger,6.49,860,"875 gold hill rd, fort mill, sc, 29708, us"
Double Frisco Burger,7.99,1140,"875 gold hill rd, fort mill, sc, 29708, us"
Monster,8.99,1140,"875 gold hill rd, fort mill, sc, 29708, us"
Bacon Cheeseburger,6.59,740,"875 gold hill rd, fort mill, sc, 29708, us"
Double Bacon Cheeseburger,7.99,1010,"875 gold hill rd, fort mill, sc, 29708, us"
Mushroom &amp; Swiss,6.09,560,"875 gold hill rd, fort mill, sc, 29708, us"
Double Mushroom &amp; Swiss,7.59,790,"875 gold hill rd, fort mill, sc, 29708, us"
Big Cheeseburger,4.49,540,"875 gold hill rd, fort mill, sc, 29708, us"
Double Big Cheeseburger,5.99,760,"875 gold hill rd, fort mill, sc, 29708, us"
